x,T
0,0.764595
0.02,0.749009
0.04,0.73344
0.06,0.717888
0.08,0.702352
0.1,0.686834
0.12,0.671331
0.14,0.655845
0.16,0.640373
0.18,0.624917
0.2,0.609476
0.22,0.59405
0.24,0.578637
0.26,0.563239
0.28,0.547854
0.3,0.532482
0.32,0.517123
0.34,0.501776
0.36,0.486442
0.38,0.471119
0.4,0.455808
0.42,0.440508
0.44,0.425219
0.46,0.40994
0.48,0.394671
0.5,0.379411
0.52,0.364161
0.54,0.34892
0.56,0.333688
0.58,0.318464
0.6,0.303247
0.62,0.288039
0.64,0.272837
0.66,0.257642
0.68,0.242453
0.7,0.227271
0.72,0.212094
0.74,0.196922
0.76,0.181756
0.78,0.166593
0.8,0.151435
0.82,0.136281
0.84,0.12113
0.86,0.105982
0.88,0.0908369
0.9,0.075694
0.92,0.0605529
0.94,0.0454134
0.96,0.0302749
0.98,0.0151373
1,0
