x,T
0,0.567474
0.02,0.555046
0.04,0.542677
0.06,0.530366
0.08,0.518113
0.1,0.505917
0.12,0.493778
0.14,0.481694
0.16,0.469665
0.18,0.45769
0.2,0.445768
0.22,0.433899
0.24,0.422081
0.26,0.410313
0.28,0.398595
0.3,0.386926
0.32,0.375304
0.34,0.363729
0.36,0.3522
0.38,0.340715
0.4,0.329274
0.42,0.317876
0.44,0.306519
0.46,0.295201
0.48,0.283923
0.5,0.272683
0.52,0.261479
0.54,0.250311
0.56,0.239177
0.58,0.228075
0.6,0.217005
0.62,0.205965
0.64,0.194953
0.66,0.183969
0.68,0.173011
0.7,0.162077
0.72,0.151167
0.74,0.140278
0.76,0.129409
0.78,0.118559
0.8,0.107726
0.82,0.0969084
0.84,0.0861051
0.86,0.0753144
0.88,0.0645347
0.9,0.0537644
0.92,0.0430021
0.94,0.032246
0.96,0.0214947
0.98,0.0107466
1,0
