x,T
0,0.285714
0.02,0.266787
0.04,0.249227
0.06,0.232919
0.08,0.217762
0.1,0.203662
0.12,0.190537
0.14,0.178308
0.16,0.166909
0.18,0.156274
0.2,0.146346
0.22,0.137072
0.24,0.128403
0.26,0.120296
0.28,0.112708
0.3,0.105603
0.32,0.0989449
0.34,0.0927022
0.36,0.0868451
0.38,0.0813462
0.4,0.07618
0.42,0.0713229
0.44,0.0667533
0.46,0.0624507
0.48,0.0583964
0.5,0.0545728
0.52,0.0509636
0.54,0.0475538
0.56,0.044329
0.58,0.0412762
0.6,0.038383
0.62,0.035638
0.64,0.0330304
0.66,0.0305501
0.68,0.0281879
0.7,0.0259348
0.72,0.0237826
0.74,0.0217237
0.76,0.0197508
0.78,0.017857
0.8,0.0160361
0.82,0.014282
0.84,0.0125891
0.86,0.010952
0.88,0.0093402
0.9,0.00775025
0.92,0.00617845
0.94,0.00462116
0.96,0.00307474
0.98,0.00153556
1,0
