x,T
0,0.708625
0.02,0.693998
0.04,0.679398
0.06,0.664824
0.08,0.650276
0.1,0.635753
0.12,0.621255
0.14,0.606781
0.16,0.592331
0.18,0.577905
0.2,0.563501
0.22,0.54912
0.24,0.534761
0.26,0.520423
0.28,0.506106
0.3,0.491809
0.32,0.477532
0.34,0.463275
0.36,0.449036
0.38,0.434816
0.4,0.420613
0.42,0.406427
0.44,0.392258
0.46,0.378105
0.48,0.363968
0.5,0.349845
0.52,0.335737
0.54,0.321643
0.56,0.307562
0.58,0.293494
0.6,0.279438
0.62,0.265394
0.64,0.251361
0.66,0.237339
0.68,0.223326
0.7,0.209323
0.72,0.195328
0.74,0.181342
0.76,0.167363
0.78,0.153391
0.8,0.139426
0.82,0.125467
0.84,0.111513
0.86,0.0975632
0.88,0.0836179
0.9,0.0696762
0.92,0.0557374
0.94,0.041801
0.96,0.0278664
0.98,0.0139329
1,0
