x,T
0,0.635569
0.02,0.62214
0.04,0.608752
0.06,0.595406
0.08,0.582101
0.1,0.568835
0.12,0.555608
0.14,0.54242
0.16,0.529269
0.18,0.516154
0.2,0.503076
0.22,0.490034
0.24,0.477025
0.26,0.464051
0.28,0.451109
0.3,0.4382
0.32,0.425322
0.34,0.412474
0.36,0.399656
0.38,0.386868
0.4,0.374107
0.42,0.361374
0.44,0.348666
0.46,0.335985
0.48,0.323328
0.5,0.310695
0.52,0.298085
0.54,0.285497
0.56,0.272931
0.58,0.260385
0.6,0.247858
0.62,0.235349
0.64,0.222859
0.66,0.210385
0.68,0.197927
0.7,0.185484
0.72,0.173055
0.74,0.160639
0.76,0.148235
0.78,0.135842
0.8,0.12346
0.82,0.111087
0.84,0.0987229
0.86,0.0863661
0.88,0.0740158
0.9,0.0616712
0.92,0.0493313
0.94,0.0369952
0.96,0.0246619
0.98,0.0123305
1,0
