x,T
0,0.792013
0.02,0.775944
0.04,0.759888
0.06,0.743845
0.08,0.727816
0.1,0.711799
0.12,0.695795
0.14,0.679804
0.16,0.663824
0.18,0.647856
0.2,0.6319
0.22,0.615955
0.24,0.600022
0.26,0.584099
0.28,0.568186
0.3,0.552284
0.32,0.536391
0.34,0.520509
0.36,0.504636
0.38,0.488772
0.4,0.472917
0.42,0.45707
0.44,0.441232
0.46,0.425402
0.48,0.40958
0.5,0.393765
0.52,0.377957
0.54,0.362157
0.56,0.346363
0.58,0.330575
0.6,0.314793
0.62,0.299018
0.64,0.283248
0.66,0.267483
0.68,0.251723
0.7,0.235967
0.72,0.220216
0.74,0.20447
0.76,0.188727
0.78,0.172987
0.8,0.157251
0.82,0.141517
0.84,0.125786
0.86,0.110058
0.88,0.0943316
0.9,0.078607
0.92,0.0628839
0.94,0.0471619
0.96,0.0314408
0.98,0.0157202
1,0
