x,T
0,0.358974
0.02,0.341772
0.04,0.325437
0.06,0.309917
0.08,0.295162
0.1,0.281127
0.12,0.267771
0.14,0.255053
0.16,0.242936
0.18,0.231387
0.2,0.220374
0.22,0.209865
0.24,0.199833
0.26,0.190251
0.28,0.181095
0.3,0.172341
0.32,0.163968
0.34,0.155953
0.36,0.148278
0.38,0.140925
0.4,0.133876
0.42,0.127114
0.44,0.120625
0.46,0.114393
0.48,0.108405
0.5,0.102648
0.52,0.0971094
0.54,0.0917772
0.56,0.0866406
0.58,0.081689
0.6,0.0769125
0.62,0.0723016
0.64,0.0678474
0.66,0.0635414
0.68,0.0593754
0.7,0.0553418
0.72,0.0513703
0.74,0.0474572
0.76,0.0435984
0.78,0.0397895
0.8,0.0360265
0.82,0.0323052
0.84,0.0286213
0.86,0.0249708
0.88,0.0213494
0.9,0.017753
0.92,0.0141775
0.94,0.0106185
0.96,0.00707208
0.98,0.00353396
1,0
