x,T
0,0.015748
0.02,0.00380222
0.04,0.00109226
0.06,0.000342502
0.08,0.000113357
0.1,3.89207e-05
0.12,1.37214e-05
0.14,4.93399e-06
0.16,1.80122e-06
0.18,6.65334e-07
0.2,2.48037e-07
0.22,9.31405e-08
0.24,3.51746e-08
0.26,1.33425e-08
0.28,5.07818e-09
0.3,1.93759e-09
0.32,7.40587e-10
0.34,2.83382e-10
0.36,1.08495e-10
0.38,4.15412e-11
0.4,1.58997e-11
0.42,6.08096e-12
0.44,2.32315e-12
0.46,8.86268e-13
0.48,3.37527e-13
0.5,1.2829e-13
0.52,4.86523e-14
0.54,1.84052e-14
0.56,6.94398e-15
0.58,2.61224e-15
0.6,9.79642e-16
0.62,3.66173e-16
0.64,1.36391e-16
0.66,5.06161e-17
0.68,1.87118e-17
0.7,6.88955e-18
0.72,2.52603e-18
0.74,9.22108e-19
0.76,3.3508e-19
0.78,1.21189e-19
0.8,4.36164e-20
0.82,1.56183e-20
0.84,5.56342e-21
0.86,1.97103e-21
0.88,6.94404e-22
0.9,2.43228e-22
0.92,8.46776e-23
0.94,2.92661e-23
0.96,9.94895e-24
0.98,3.04988e-24
1,0
