x,T
0,0.744376
0.02,0.729141
0.04,0.713925
0.06,0.69873
0.08,0.683555
0.1,0.668399
0.12,0.653263
0.14,0.638145
0.16,0.623045
0.18,0.607964
0.2,0.592899
0.22,0.577852
0.24,0.562822
0.26,0.547808
0.28,0.53281
0.3,0.517828
0.32,0.502861
0.34,0.487909
0.36,0.472971
0.38,0.458047
0.4,0.443136
0.42,0.428239
0.44,0.413354
0.46,0.398482
0.48,0.383621
0.5,0.368772
0.52,0.353934
0.54,0.339107
0.56,0.32429
0.58,0.309482
0.6,0.294684
0.62,0.279895
0.64,0.265114
0.66,0.250341
0.68,0.235576
0.7,0.220818
0.72,0.206066
0.74,0.191321
0.76,0.176582
0.78,0.161848
0.8,0.147119
0.82,0.132394
0.84,0.117673
0.86,0.102956
0.88,0.0882424
0.9,0.0735312
0.92,0.0588223
0.94,0.0441152
0.96,0.0294094
0.98,0.0147045
1,0
