x,T
0,0.768089
0.02,0.752441
0.04,0.736811
0.06,0.721197
0.08,0.705599
0.1,0.690017
0.12,0.674451
0.14,0.6589
0.16,0.643365
0.18,0.627844
0.2,0.612337
0.22,0.596845
0.24,0.581366
0.26,0.565901
0.28,0.550449
0.3,0.53501
0.32,0.519583
0.34,0.504168
0.36,0.488765
0.38,0.473373
0.4,0.457993
0.42,0.442623
0.44,0.427264
0.46,0.411915
0.48,0.396575
0.5,0.381245
0.52,0.365924
0.54,0.350612
0.56,0.335308
0.58,0.320012
0.6,0.304723
0.62,0.289442
0.64,0.274168
0.66,0.2589
0.68,0.243638
0.7,0.228382
0.72,0.213132
0.74,0.197887
0.76,0.182647
0.78,0.167411
0.8,0.152179
0.82,0.13695
0.84,0.121725
0.86,0.106503
0.88,0.0912838
0.9,0.0760664
0.92,0.060851
0.94,0.0456369
0.96,0.030424
0.98,0.0152118
1,0
