x,T
0,0.792703
0.02,0.776621
0.04,0.760553
0.06,0.744498
0.08,0.728456
0.1,0.712427
0.12,0.69641
0.14,0.680406
0.16,0.664414
0.18,0.648433
0.2,0.632464
0.22,0.616506
0.24,0.600559
0.26,0.584622
0.28,0.568697
0.3,0.552781
0.32,0.536875
0.34,0.520979
0.36,0.505092
0.38,0.489215
0.4,0.473346
0.42,0.457486
0.44,0.441634
0.46,0.42579
0.48,0.409954
0.5,0.394125
0.52,0.378303
0.54,0.362488
0.56,0.34668
0.58,0.330879
0.6,0.315083
0.62,0.299293
0.64,0.283509
0.66,0.267729
0.68,0.251955
0.7,0.236185
0.72,0.22042
0.74,0.204659
0.76,0.188901
0.78,0.173147
0.8,0.157396
0.82,0.141648
0.84,0.125903
0.86,0.11016
0.88,0.0944192
0.9,0.07868
0.92,0.0629423
0.94,0.0472057
0.96,0.03147
0.98,0.0157348
1,0
