x,T
0,0.771481
0.02,0.755774
0.04,0.740083
0.06,0.724409
0.08,0.70875
0.1,0.693107
0.12,0.677479
0.14,0.661866
0.16,0.646268
0.18,0.630684
0.2,0.615114
0.22,0.599557
0.24,0.584014
0.26,0.568484
0.28,0.552967
0.3,0.537462
0.32,0.521969
0.34,0.506488
0.36,0.491019
0.38,0.47556
0.4,0.460113
0.42,0.444675
0.44,0.429248
0.46,0.413831
0.48,0.398423
0.5,0.383024
0.52,0.367634
0.54,0.352252
0.56,0.336879
0.58,0.321513
0.6,0.306154
0.62,0.290803
0.64,0.275458
0.66,0.26012
0.68,0.244787
0.7,0.229461
0.72,0.214139
0.74,0.198823
0.76,0.183511
0.78,0.168203
0.8,0.1529
0.82,0.1376
0.84,0.122303
0.86,0.107009
0.88,0.0917171
0.9,0.0764277
0.92,0.06114
0.94,0.0458538
0.96,0.0305686
0.98,0.0152841
1,0
