x,T
0,0.545455
0.02,0.532763
0.04,0.520347
0.06,0.508202
0.08,0.496128
0.1,0.484128
0.12,0.4722
0.14,0.460343
0.16,0.448557
0.18,0.436841
0.2,0.425193
0.22,0.413614
0.24,0.402101
0.26,0.390654
0.28,0.379272
0.3,0.367953
0.32,0.356696
0.34,0.345501
0.36,0.334366
0.38,0.323289
0.4,0.312269
0.42,0.301305
0.44,0.290395
0.46,0.279538
0.48,0.268732
0.5,0.257976
0.52,0.247268
0.54,0.236606
0.56,0.225989
0.58,0.215415
0.6,0.204883
0.62,0.19439
0.64,0.183934
0.66,0.173515
0.68,0.163129
0.7,0.152776
0.72,0.142453
0.74,0.132158
0.76,0.12189
0.78,0.111646
0.8,0.101424
0.82,0.0912232
0.84,0.0810406
0.86,0.0708745
0.88,0.0607227
0.9,0.0505833
0.92,0.0404543
0.94,0.0303335
0.96,0.0202189
0.98,0.0101084
1,0
