x,T
0,0.384236
0.02,0.367532
0.04,0.351574
0.06,0.336322
0.08,0.321738
0.1,0.307785
0.12,0.29443
0.14,0.281642
0.16,0.26939
0.18,0.257646
0.2,0.246386
0.22,0.235583
0.24,0.225214
0.26,0.215258
0.28,0.205694
0.3,0.196502
0.32,0.187664
0.34,0.179162
0.36,0.170979
0.38,0.1631
0.4,0.15551
0.42,0.148195
0.44,0.141141
0.46,0.134336
0.48,0.127768
0.5,0.121425
0.52,0.115296
0.54,0.109371
0.56,0.103641
0.58,0.0980955
0.6,0.0927262
0.62,0.0875246
0.64,0.0824658
0.66,0.0774801
0.68,0.0725634
0.7,0.0677118
0.72,0.0629213
0.74,0.0581878
0.76,0.0535073
0.78,0.0488758
0.8,0.0442893
0.82,0.0397437
0.84,0.0352349
0.86,0.0307588
0.88,0.0263114
0.9,0.0218886
0.92,0.0174863
0.94,0.0131004
0.96,0.00872677
0.98,0.00436133
1,0
