x,T
0,0.277457
0.02,0.258316
0.04,0.240616
0.06,0.224234
0.08,0.209056
0.1,0.194982
0.12,0.181921
0.14,0.169791
0.16,0.158518
0.18,0.148032
0.2,0.138273
0.22,0.129185
0.24,0.120715
0.26,0.112816
0.28,0.105446
0.3,0.0985641
0.32,0.0921347
0.34,0.0861239
0.36,0.0805008
0.38,0.0752369
0.4,0.070306
0.42,0.0656836
0.44,0.0613473
0.46,0.0572763
0.48,0.0534513
0.5,0.0498544
0.52,0.0464689
0.54,0.0432795
0.56,0.0402718
0.58,0.0374324
0.6,0.034749
0.62,0.03221
0.64,0.0298046
0.66,0.0275226
0.68,0.0253549
0.7,0.0232924
0.72,0.0213272
0.74,0.0194514
0.76,0.017658
0.78,0.0159401
0.8,0.0142916
0.82,0.0127065
0.84,0.0111793
0.86,0.00970473
0.88,0.00827323
0.9,0.0068626
0.92,0.0054693
0.94,0.00408987
0.96,0.00272081
0.98,0.00135868
1,0
