x,T
0,0.760994
0.02,0.745471
0.04,0.729965
0.06,0.714477
0.08,0.699006
0.1,0.683552
0.12,0.668115
0.14,0.652694
0.16,0.63729
0.18,0.6219
0.2,0.606527
0.22,0.591168
0.24,0.575824
0.26,0.560494
0.28,0.545178
0.3,0.529875
0.32,0.514586
0.34,0.49931
0.36,0.484046
0.38,0.468794
0.4,0.453555
0.42,0.438326
0.44,0.423109
0.46,0.407902
0.48,0.392706
0.5,0.37752
0.52,0.362343
0.54,0.347176
0.56,0.332017
0.58,0.316867
0.6,0.301725
0.62,0.286591
0.64,0.271464
0.66,0.256344
0.68,0.241231
0.7,0.226124
0.72,0.211023
0.74,0.195927
0.76,0.180836
0.78,0.16575
0.8,0.150668
0.82,0.13559
0.84,0.120516
0.86,0.105445
0.88,0.090376
0.9,0.0753097
0.92,0.0602454
0.94,0.0451827
0.96,0.0301212
0.98,0.0150604
1,0
