x,T
0,0.695864
0.02,0.681451
0.04,0.667067
0.06,0.652711
0.08,0.638384
0.1,0.624084
0.12,0.609812
0.14,0.595566
0.16,0.581345
0.18,0.567151
0.2,0.552981
0.22,0.538836
0.24,0.524715
0.26,0.510617
0.28,0.496542
0.3,0.482489
0.32,0.468457
0.34,0.454447
0.36,0.440457
0.38,0.426487
0.4,0.412537
0.42,0.398605
0.44,0.384691
0.46,0.370795
0.48,0.356916
0.5,0.343053
0.52,0.329206
0.54,0.315375
0.56,0.301557
0.58,0.287754
0.6,0.273964
0.62,0.260187
0.64,0.246422
0.66,0.232668
0.68,0.218926
0.7,0.205193
0.72,0.19147
0.74,0.177756
0.76,0.16405
0.78,0.150352
0.8,0.136661
0.82,0.122977
0.84,0.109298
0.86,0.0956247
0.88,0.0819557
0.9,0.0682905
0.92,0.0546285
0.94,0.0409691
0.96,0.0273117
0.98,0.0136555
1,0
