x,T
0,0.686717
0.02,0.672456
0.04,0.658226
0.06,0.644026
0.08,0.629856
0.1,0.615715
0.12,0.601603
0.14,0.587519
0.16,0.573463
0.18,0.559434
0.2,0.545432
0.22,0.531455
0.24,0.517504
0.26,0.503577
0.28,0.489675
0.3,0.475796
0.32,0.461941
0.34,0.448107
0.36,0.434296
0.38,0.420506
0.4,0.406736
0.42,0.392986
0.44,0.379255
0.46,0.365543
0.48,0.35185
0.5,0.338173
0.52,0.324513
0.54,0.31087
0.56,0.297242
0.58,0.283629
0.6,0.27003
0.62,0.256444
0.64,0.242872
0.66,0.229311
0.68,0.215762
0.7,0.202224
0.72,0.188696
0.74,0.175178
0.76,0.161669
0.78,0.148167
0.8,0.134674
0.82,0.121187
0.84,0.107706
0.86,0.0942309
0.88,0.0807604
0.9,0.0672941
0.92,0.0538312
0.94,0.040371
0.96,0.0269128
0.98,0.0134561
1,0
