x,T
0,0.732334
0.02,0.717305
0.04,0.702299
0.06,0.687314
0.08,0.672352
0.1,0.65741
0.12,0.64249
0.14,0.62759
0.16,0.61271
0.18,0.59785
0.2,0.58301
0.22,0.568188
0.24,0.553384
0.26,0.538599
0.28,0.523831
0.3,0.50908
0.32,0.494345
0.34,0.479627
0.36,0.464925
0.38,0.450238
0.4,0.435566
0.42,0.420909
0.44,0.406265
0.46,0.391635
0.48,0.377018
0.5,0.362414
0.52,0.347821
0.54,0.333241
0.56,0.318671
0.58,0.304112
0.6,0.289564
0.62,0.275025
0.64,0.260496
0.66,0.245975
0.68,0.231462
0.7,0.216958
0.72,0.202461
0.74,0.187971
0.76,0.173487
0.78,0.159009
0.8,0.144536
0.82,0.130068
0.84,0.115605
0.86,0.101146
0.88,0.08669
0.9,0.0722372
0.92,0.0577868
0.94,0.0433384
0.96,0.0288914
0.98,0.0144455
1,0
