x,T
0,0.677003
0.02,0.662902
0.04,0.648834
0.06,0.634799
0.08,0.620795
0.1,0.606822
0.12,0.59288
0.14,0.578968
0.16,0.565086
0.18,0.551232
0.2,0.537406
0.22,0.523608
0.24,0.509837
0.26,0.496092
0.28,0.482373
0.3,0.468679
0.32,0.45501
0.34,0.441364
0.36,0.427742
0.38,0.414142
0.4,0.400564
0.42,0.387007
0.44,0.373471
0.46,0.359955
0.48,0.346458
0.5,0.332979
0.52,0.319519
0.54,0.306075
0.56,0.292648
0.58,0.279237
0.6,0.265841
0.62,0.25246
0.64,0.239092
0.66,0.225737
0.68,0.212394
0.7,0.199063
0.72,0.185743
0.74,0.172433
0.76,0.159133
0.78,0.145841
0.8,0.132557
0.82,0.119281
0.84,0.106011
0.86,0.0927466
0.88,0.0794876
0.9,0.0662329
0.92,0.052982
0.94,0.0397339
0.96,0.0264881
0.98,0.0132437
1,0
