x,T
0,0.727669
0.02,0.712719
0.04,0.697793
0.06,0.68289
0.08,0.66801
0.1,0.653151
0.12,0.638314
0.14,0.623499
0.16,0.608704
0.18,0.593929
0.2,0.579175
0.22,0.56444
0.24,0.549724
0.26,0.535027
0.28,0.520348
0.3,0.505686
0.32,0.491042
0.34,0.476415
0.36,0.461804
0.38,0.447209
0.4,0.432629
0.42,0.418065
0.44,0.403514
0.46,0.388978
0.48,0.374455
0.5,0.359946
0.52,0.345449
0.54,0.330964
0.56,0.31649
0.58,0.302028
0.6,0.287576
0.62,0.273135
0.64,0.258703
0.66,0.24428
0.68,0.229865
0.7,0.215459
0.72,0.201061
0.74,0.18667
0.76,0.172285
0.78,0.157906
0.8,0.143533
0.82,0.129165
0.84,0.114802
0.86,0.100443
0.88,0.0860872
0.9,0.0717346
0.92,0.0573846
0.94,0.0430367
0.96,0.0286903
0.98,0.0143449
1,0
