x,T
0,0.647887
0.02,0.634261
0.04,0.620674
0.06,0.607125
0.08,0.593613
0.1,0.580139
0.12,0.566701
0.14,0.553299
0.16,0.539932
0.18,0.526599
0.2,0.5133
0.22,0.500034
0.24,0.4868
0.26,0.473597
0.28,0.460425
0.3,0.447283
0.32,0.434171
0.34,0.421086
0.36,0.40803
0.38,0.395
0.4,0.381997
0.42,0.369019
0.44,0.356065
0.46,0.343135
0.48,0.330229
0.5,0.317344
0.52,0.304481
0.54,0.291638
0.56,0.278816
0.58,0.266012
0.6,0.253226
0.62,0.240457
0.64,0.227705
0.66,0.214968
0.68,0.202247
0.7,0.189539
0.72,0.176844
0.74,0.164161
0.76,0.15149
0.78,0.138829
0.8,0.126177
0.82,0.113535
0.84,0.1009
0.86,0.0882719
0.88,0.0756503
0.9,0.0630339
0.92,0.0504218
0.94,0.0378133
0.96,0.0252074
0.98,0.0126033
1,0
