x,T
0,0.371859
0.02,0.354917
0.04,0.338778
0.06,0.323395
0.08,0.308727
0.1,0.294732
0.12,0.281372
0.14,0.268613
0.16,0.256422
0.18,0.244768
0.2,0.233621
0.22,0.222955
0.24,0.212743
0.26,0.202963
0.28,0.19359
0.3,0.184604
0.32,0.175985
0.34,0.167713
0.36,0.159771
0.38,0.152141
0.4,0.144808
0.42,0.137756
0.44,0.13097
0.46,0.124438
0.48,0.118147
0.5,0.112083
0.52,0.106236
0.54,0.100594
0.56,0.0951478
0.58,0.0898864
0.6,0.0848009
0.62,0.0798821
0.64,0.0751216
0.66,0.0705113
0.68,0.0660001
0.7,0.061555
0.72,0.0571718
0.74,0.0528463
0.76,0.0485746
0.78,0.0443524
0.8,0.0401756
0.82,0.0360402
0.84,0.031942
0.86,0.0278769
0.88,0.0238407
0.9,0.0198293
0.92,0.0158386
0.94,0.0118645
0.96,0.00790276
0.98,0.00394931
1,0
