x,T
0,0.651811
0.02,0.638121
0.04,0.624469
0.06,0.610855
0.08,0.597278
0.1,0.583737
0.12,0.570232
0.14,0.556762
0.16,0.543325
0.18,0.529923
0.2,0.516553
0.22,0.503215
0.24,0.489909
0.26,0.476634
0.28,0.463388
0.3,0.450172
0.32,0.436985
0.34,0.423825
0.36,0.410692
0.38,0.397586
0.4,0.384505
0.42,0.371449
0.44,0.358417
0.46,0.345408
0.48,0.332422
0.5,0.319457
0.52,0.306513
0.54,0.29359
0.56,0.280685
0.58,0.2678
0.6,0.254931
0.62,0.24208
0.64,0.229245
0.66,0.216425
0.68,0.203619
0.7,0.190827
0.72,0.178047
0.74,0.16528
0.76,0.152523
0.78,0.139777
0.8,0.12704
0.82,0.114312
0.84,0.101591
0.86,0.0888772
0.88,0.0761694
0.9,0.0634666
0.92,0.0507682
0.94,0.0380731
0.96,0.0253807
0.98,0.0126899
1,0
