x,T
0,0.449339
0.02,0.433821
0.04,0.418816
0.06,0.404303
0.08,0.390261
0.1,0.37667
0.12,0.363514
0.14,0.350773
0.16,0.338431
0.18,0.326474
0.2,0.314884
0.22,0.303649
0.24,0.292754
0.26,0.282186
0.28,0.271933
0.3,0.261982
0.32,0.252323
0.34,0.242944
0.36,0.233835
0.38,0.224985
0.4,0.216386
0.42,0.208027
0.44,0.199901
0.46,0.191896
0.48,0.183984
0.5,0.176163
0.52,0.168428
0.54,0.160776
0.56,0.153205
0.58,0.14571
0.6,0.138289
0.62,0.130938
0.64,0.123654
0.66,0.116433
0.68,0.109272
0.7,0.102167
0.72,0.0951154
0.74,0.0881134
0.76,0.0811574
0.78,0.0742441
0.8,0.0673699
0.82,0.0605313
0.84,0.0537247
0.86,0.0469466
0.88,0.0401935
0.9,0.0334618
0.92,0.026748
0.94,0.0200485
0.96,0.0133597
0.98,0.00667807
1,0
