x,T
0,0.645892
0.02,0.632298
0.04,0.618743
0.06,0.605227
0.08,0.591749
0.1,0.578309
0.12,0.564905
0.14,0.551538
0.16,0.538206
0.18,0.524909
0.2,0.511645
0.22,0.498415
0.24,0.485218
0.26,0.472052
0.28,0.458918
0.3,0.445814
0.32,0.432739
0.34,0.419693
0.36,0.406675
0.38,0.393685
0.4,0.38072
0.42,0.367782
0.44,0.354868
0.46,0.341979
0.48,0.329113
0.5,0.316269
0.52,0.303447
0.54,0.290645
0.56,0.277864
0.58,0.265102
0.6,0.252358
0.62,0.239631
0.64,0.226921
0.66,0.214227
0.68,0.201548
0.7,0.188883
0.72,0.176231
0.74,0.163592
0.76,0.150963
0.78,0.138346
0.8,0.125738
0.82,0.113139
0.84,0.100548
0.86,0.0879639
0.88,0.0753861
0.9,0.0628136
0.92,0.0502456
0.94,0.0376811
0.96,0.0251192
0.98,0.0125592
1,0
