x,T
0,0.794069
0.02,0.777963
0.04,0.76187
0.06,0.745791
0.08,0.729724
0.1,0.71367
0.12,0.697628
0.14,0.681598
0.16,0.66558
0.18,0.649574
0.2,0.633579
0.22,0.617595
0.24,0.601622
0.26,0.58566
0.28,0.569708
0.3,0.553765
0.32,0.537833
0.34,0.52191
0.36,0.505997
0.38,0.490092
0.4,0.474196
0.42,0.458308
0.44,0.442429
0.46,0.426558
0.48,0.410694
0.5,0.394838
0.52,0.378988
0.54,0.363146
0.56,0.34731
0.58,0.33148
0.6,0.315656
0.62,0.299838
0.64,0.284025
0.66,0.268218
0.68,0.252415
0.7,0.236617
0.72,0.220823
0.74,0.205033
0.76,0.189247
0.78,0.173464
0.8,0.157685
0.82,0.141908
0.84,0.126134
0.86,0.110362
0.88,0.0945926
0.9,0.0788245
0.92,0.0630579
0.94,0.0472924
0.96,0.0315278
0.98,0.0157638
1,0
