x,T
0,0.489796
0.02,0.475183
0.04,0.460973
0.06,0.447153
0.08,0.433709
0.1,0.42063
0.12,0.407902
0.14,0.395516
0.16,0.383459
0.18,0.371721
0.2,0.360292
0.22,0.349163
0.24,0.338323
0.26,0.327763
0.28,0.317476
0.3,0.307452
0.32,0.297525
0.34,0.287695
0.36,0.277959
0.38,0.268315
0.4,0.258759
0.42,0.249291
0.44,0.239906
0.46,0.230603
0.48,0.221378
0.5,0.212229
0.52,0.203154
0.54,0.19415
0.56,0.185213
0.58,0.176342
0.6,0.167533
0.62,0.158784
0.64,0.150092
0.66,0.141453
0.68,0.132866
0.7,0.124327
0.72,0.115833
0.74,0.107381
0.76,0.0989687
0.78,0.0905928
0.8,0.0822504
0.82,0.0739383
0.84,0.0656537
0.86,0.0573935
0.88,0.0491547
0.9,0.0409342
0.92,0.032729
0.94,0.024536
0.96,0.0163522
0.98,0.00817459
1,0
