x,T
0,0.673629
0.02,0.659584
0.04,0.645572
0.06,0.631594
0.08,0.617648
0.1,0.603733
0.12,0.58985
0.14,0.575997
0.16,0.562175
0.18,0.548381
0.2,0.534617
0.22,0.520881
0.24,0.507172
0.26,0.49349
0.28,0.479835
0.3,0.466205
0.32,0.4526
0.34,0.43902
0.36,0.425463
0.38,0.41193
0.4,0.398418
0.42,0.384929
0.44,0.37146
0.46,0.358012
0.48,0.344583
0.5,0.331173
0.52,0.317782
0.54,0.304408
0.56,0.291051
0.58,0.27771
0.6,0.264384
0.62,0.251074
0.64,0.237777
0.66,0.224494
0.68,0.211223
0.7,0.197964
0.72,0.184716
0.74,0.171478
0.76,0.15825
0.78,0.145031
0.8,0.131821
0.82,0.118617
0.84,0.105421
0.86,0.0922301
0.88,0.0790447
0.9,0.0658637
0.92,0.0526865
0.94,0.0395123
0.96,0.0263403
0.98,0.0131698
1,0
