x,T
0,0.774775
0.02,0.75901
0.04,0.743261
0.06,0.727528
0.08,0.71181
0.1,0.696107
0.12,0.680419
0.14,0.664746
0.16,0.649086
0.18,0.633441
0.2,0.617809
0.22,0.602191
0.24,0.586585
0.26,0.570992
0.28,0.555412
0.3,0.539843
0.32,0.524286
0.34,0.508741
0.36,0.493207
0.38,0.477683
0.4,0.46217
0.42,0.446667
0.44,0.431174
0.46,0.41569
0.48,0.400216
0.5,0.38475
0.52,0.369293
0.54,0.353844
0.56,0.338403
0.58,0.32297
0.6,0.307543
0.62,0.292124
0.64,0.27671
0.66,0.261304
0.68,0.245902
0.7,0.230507
0.72,0.215116
0.74,0.199731
0.76,0.18435
0.78,0.168973
0.8,0.153599
0.82,0.13823
0.84,0.122863
0.86,0.107499
0.88,0.0921376
0.9,0.0767782
0.92,0.0614204
0.94,0.0460641
0.96,0.0307088
0.98,0.0153542
1,0
