x,T
0,0.626866
0.02,0.613575
0.04,0.600328
0.06,0.587124
0.08,0.573963
0.1,0.560843
0.12,0.547764
0.14,0.534726
0.16,0.521727
0.18,0.508766
0.2,0.495843
0.22,0.482958
0.24,0.470108
0.26,0.457294
0.28,0.444515
0.3,0.431769
0.32,0.419057
0.34,0.406376
0.36,0.393727
0.38,0.381108
0.4,0.368519
0.42,0.355958
0.44,0.343425
0.46,0.330919
0.48,0.318439
0.5,0.305984
0.52,0.293553
0.54,0.281145
0.56,0.26876
0.58,0.256396
0.6,0.244052
0.62,0.231728
0.64,0.219423
0.66,0.207135
0.68,0.194864
0.7,0.182608
0.72,0.170368
0.74,0.158141
0.76,0.145927
0.78,0.133724
0.8,0.121533
0.82,0.109351
0.84,0.0971788
0.86,0.0850141
0.88,0.0728563
0.9,0.0607045
0.92,0.0485577
0.94,0.0364148
0.96,0.0242749
0.98,0.0121369
1,0
