x,T
0,0.517375
0.02,0.503591
0.04,0.490145
0.06,0.477027
0.08,0.464228
0.1,0.45174
0.12,0.439553
0.14,0.427661
0.16,0.416054
0.18,0.404725
0.2,0.393559
0.22,0.382484
0.24,0.371497
0.26,0.360597
0.28,0.349783
0.3,0.339053
0.32,0.328405
0.34,0.317837
0.36,0.307347
0.38,0.296934
0.4,0.286595
0.42,0.276328
0.44,0.266132
0.46,0.256004
0.48,0.245943
0.5,0.235946
0.52,0.22601
0.54,0.216135
0.56,0.206317
0.58,0.196554
0.6,0.186844
0.62,0.177185
0.64,0.167574
0.66,0.158009
0.68,0.148487
0.7,0.139006
0.72,0.129564
0.74,0.120157
0.76,0.110785
0.78,0.101443
0.8,0.0921298
0.82,0.0828426
0.84,0.0735787
0.86,0.0643357
0.88,0.0551109
0.9,0.0459018
0.92,0.0367058
0.94,0.0275202
0.96,0.0183424
0.98,0.0091699
1,0
