x,T
0,0.576271
0.02,0.563736
0.04,0.551257
0.06,0.538835
0.08,0.526467
0.1,0.514154
0.12,0.501894
0.14,0.489688
0.16,0.477533
0.18,0.465429
0.2,0.453375
0.22,0.44137
0.24,0.429414
0.26,0.417505
0.28,0.405642
0.3,0.393825
0.32,0.382053
0.34,0.370324
0.36,0.358637
0.38,0.346992
0.4,0.335386
0.42,0.323821
0.44,0.312293
0.46,0.300802
0.48,0.289347
0.5,0.277927
0.52,0.26654
0.54,0.255186
0.56,0.243863
0.58,0.232569
0.6,0.221305
0.62,0.210067
0.64,0.198856
0.66,0.18767
0.68,0.176507
0.7,0.165366
0.72,0.154247
0.74,0.143147
0.76,0.132065
0.78,0.121
0.8,0.10995
0.82,0.0989147
0.84,0.087892
0.86,0.0768806
0.88,0.0658792
0.9,0.0548863
0.92,0.0439005
0.94,0.0329204
0.96,0.0219445
0.98,0.0109716
1,0
