x,T
0,0.789916
0.02,0.773884
0.04,0.757865
0.06,0.741861
0.08,0.725869
0.1,0.709891
0.12,0.693926
0.14,0.677973
0.16,0.662032
0.18,0.646104
0.2,0.630187
0.22,0.614282
0.24,0.598388
0.26,0.582506
0.28,0.566633
0.3,0.550772
0.32,0.53492
0.34,0.519079
0.36,0.503247
0.38,0.487424
0.4,0.471611
0.42,0.455806
0.44,0.44001
0.46,0.424222
0.48,0.408442
0.5,0.39267
0.52,0.376905
0.54,0.361147
0.56,0.345396
0.58,0.329651
0.6,0.313913
0.62,0.298181
0.64,0.282454
0.66,0.266732
0.68,0.251016
0.7,0.235304
0.72,0.219597
0.74,0.203894
0.76,0.188195
0.78,0.1725
0.8,0.156807
0.82,0.141118
0.84,0.125432
0.86,0.109747
0.88,0.0940653
0.9,0.078385
0.92,0.0627062
0.94,0.0470286
0.96,0.0313519
0.98,0.0156758
1,0
