x,T
0,0.605678
0.02,0.592718
0.04,0.579807
0.06,0.566944
0.08,0.554128
0.1,0.541359
0.12,0.528636
0.14,0.515958
0.16,0.503323
0.18,0.490733
0.2,0.478185
0.22,0.465678
0.24,0.453212
0.26,0.440786
0.28,0.428398
0.3,0.416049
0.32,0.403737
0.34,0.391461
0.36,0.37922
0.38,0.367013
0.4,0.35484
0.42,0.342699
0.44,0.330589
0.46,0.31851
0.48,0.30646
0.5,0.294438
0.52,0.282444
0.54,0.270475
0.56,0.258532
0.58,0.246614
0.6,0.234718
0.62,0.222844
0.64,0.210992
0.66,0.199159
0.68,0.187346
0.7,0.17555
0.72,0.163771
0.74,0.152007
0.76,0.140258
0.78,0.128523
0.8,0.116799
0.82,0.105087
0.84,0.0933856
0.86,0.0816927
0.88,0.0700077
0.9,0.0583294
0.92,0.0466567
0.94,0.0349886
0.96,0.0233239
0.98,0.0116614
1,0
