x,T
0,0.713959
0.02,0.699242
0.04,0.684551
0.06,0.669885
0.08,0.655244
0.1,0.640628
0.12,0.626035
0.14,0.611466
0.16,0.59692
0.18,0.582396
0.2,0.567895
0.22,0.553415
0.24,0.538956
0.26,0.524517
0.28,0.510099
0.3,0.4957
0.32,0.48132
0.34,0.466959
0.36,0.452616
0.38,0.438291
0.4,0.423983
0.42,0.409691
0.44,0.395415
0.46,0.381155
0.48,0.366909
0.5,0.352678
0.52,0.338461
0.54,0.324258
0.56,0.310067
0.58,0.295888
0.6,0.281722
0.62,0.267566
0.64,0.253421
0.66,0.239286
0.68,0.225161
0.7,0.211045
0.72,0.196937
0.74,0.182837
0.76,0.168744
0.78,0.154658
0.8,0.140579
0.82,0.126505
0.84,0.112436
0.86,0.0983713
0.88,0.0843109
0.9,0.0702539
0.92,0.0561997
0.94,0.0421478
0.96,0.0280976
0.98,0.0140485
1,0
