x,T
0,0.689826
0.02,0.675514
0.04,0.661231
0.06,0.646979
0.08,0.632755
0.1,0.618561
0.12,0.604394
0.14,0.590255
0.16,0.576144
0.18,0.562058
0.2,0.547999
0.22,0.533965
0.24,0.519956
0.26,0.505971
0.28,0.49201
0.3,0.478072
0.32,0.464157
0.34,0.450264
0.36,0.436391
0.38,0.42254
0.4,0.408709
0.42,0.394897
0.44,0.381104
0.46,0.36733
0.48,0.353573
0.5,0.339833
0.52,0.32611
0.54,0.312402
0.56,0.29871
0.58,0.285032
0.6,0.271368
0.62,0.257718
0.64,0.244079
0.66,0.230453
0.68,0.216838
0.7,0.203234
0.72,0.18964
0.74,0.176055
0.76,0.162479
0.78,0.148911
0.8,0.13535
0.82,0.121796
0.84,0.108248
0.86,0.0947051
0.88,0.0811671
0.9,0.0676331
0.92,0.0541025
0.94,0.0405745
0.96,0.0270485
0.98,0.0135239
1,0
