x,T
0,0.756335
0.02,0.740893
0.04,0.725469
0.06,0.710063
0.08,0.694675
0.1,0.679305
0.12,0.663953
0.14,0.648617
0.16,0.633298
0.18,0.617995
0.2,0.602708
0.22,0.587437
0.24,0.572181
0.26,0.55694
0.28,0.541713
0.3,0.526501
0.32,0.511302
0.34,0.496117
0.36,0.480944
0.38,0.465784
0.4,0.450637
0.42,0.435501
0.44,0.420377
0.46,0.405265
0.48,0.390162
0.5,0.375071
0.52,0.359989
0.54,0.344917
0.56,0.329854
0.58,0.3148
0.6,0.299754
0.62,0.284717
0.64,0.269687
0.66,0.254664
0.68,0.239648
0.7,0.224639
0.72,0.209635
0.74,0.194638
0.76,0.179645
0.78,0.164658
0.8,0.149675
0.82,0.134696
0.84,0.11972
0.86,0.104748
0.88,0.0897788
0.9,0.074812
0.92,0.0598471
0.94,0.0448839
0.96,0.0299219
0.98,0.0149608
1,0
