x,T
0,0.269006
0.02,0.249644
0.04,0.231806
0.06,0.215354
0.08,0.200165
0.1,0.186129
0.12,0.173147
0.14,0.161131
0.16,0.15
0.18,0.139681
0.2,0.130108
0.22,0.121221
0.24,0.112965
0.26,0.105291
0.28,0.0981531
0.3,0.0915092
0.32,0.0853214
0.34,0.0795546
0.36,0.0741767
0.38,0.0691581
0.4,0.0644716
0.42,0.0600921
0.44,0.0559966
0.46,0.0521636
0.48,0.0485735
0.5,0.0452079
0.52,0.0420501
0.54,0.0390843
0.56,0.0362962
0.58,0.0336722
0.6,0.0311998
0.62,0.0288675
0.64,0.0266645
0.66,0.0245806
0.68,0.0226067
0.7,0.0207339
0.72,0.0189541
0.74,0.0172597
0.76,0.0156438
0.78,0.0140995
0.8,0.0126208
0.82,0.0112019
0.84,0.00983735
0.86,0.00852202
0.88,0.00725118
0.9,0.00601231
0.92,0.00479001
0.94,0.00358095
0.96,0.0023818
0.98,0.00118925
1,0
