x,T
0,0.694377
0.02,0.679988
0.04,0.665629
0.06,0.651299
0.08,0.636998
0.1,0.622724
0.12,0.608477
0.14,0.594258
0.16,0.580064
0.18,0.565897
0.2,0.551754
0.22,0.537637
0.24,0.523543
0.26,0.509473
0.28,0.495426
0.3,0.481401
0.32,0.467398
0.34,0.453417
0.36,0.439456
0.38,0.425515
0.4,0.411594
0.42,0.397692
0.44,0.383808
0.46,0.369942
0.48,0.356093
0.5,0.342261
0.52,0.328444
0.54,0.314643
0.56,0.300856
0.58,0.287084
0.6,0.273325
0.62,0.259579
0.64,0.245845
0.66,0.232123
0.68,0.218412
0.7,0.204711
0.72,0.19102
0.74,0.177337
0.76,0.163664
0.78,0.149998
0.8,0.136339
0.82,0.122686
0.84,0.10904
0.86,0.0953984
0.88,0.0817616
0.9,0.0681287
0.92,0.054499
0.94,0.040872
0.96,0.0272469
0.98,0.0136231
1,0
