x,T
0,0.444444
0.02,0.433377
0.04,0.422432
0.06,0.411607
0.08,0.400901
0.1,0.390312
0.12,0.379839
0.14,0.36948
0.16,0.359233
0.18,0.349097
0.2,0.339068
0.22,0.329146
0.24,0.319329
0.26,0.309614
0.28,0.3
0.3,0.290484
0.32,0.281064
0.34,0.271738
0.36,0.262503
0.38,0.253358
0.4,0.2443
0.42,0.235327
0.44,0.226436
0.46,0.217624
0.48,0.20889
0.5,0.20023
0.52,0.191643
0.54,0.183125
0.56,0.174674
0.58,0.166288
0.6,0.157963
0.62,0.149696
0.64,0.141486
0.66,0.133329
0.68,0.125222
0.7,0.117163
0.72,0.109149
0.74,0.101176
0.76,0.0932428
0.78,0.0853454
0.8,0.0774809
0.82,0.0696467
0.84,0.0618395
0.86,0.0540566
0.88,0.0462948
0.9,0.0385512
0.92,0.0308228
0.94,0.0231064
0.96,0.0153992
0.98,0.0076981
1,0
