x,T
0,0.509804
0.02,0.497931
0.04,0.486152
0.06,0.474468
0.08,0.462875
0.1,0.451374
0.12,0.439962
0.14,0.428638
0.16,0.417401
0.18,0.406249
0.2,0.395181
0.22,0.384195
0.24,0.373289
0.26,0.362462
0.28,0.351713
0.3,0.341039
0.32,0.330439
0.34,0.319911
0.36,0.309453
0.38,0.299064
0.4,0.288741
0.42,0.278484
0.44,0.268289
0.46,0.258155
0.48,0.24808
0.5,0.238062
0.52,0.2281
0.54,0.21819
0.56,0.208331
0.58,0.198522
0.6,0.188759
0.62,0.179041
0.64,0.169366
0.66,0.159731
0.68,0.150135
0.7,0.140574
0.72,0.131048
0.74,0.121554
0.76,0.112089
0.78,0.102652
0.8,0.0932395
0.82,0.0838501
0.84,0.0744813
0.86,0.0651309
0.88,0.0557966
0.9,0.0464761
0.92,0.037167
0.94,0.0278672
0.96,0.0185743
0.98,0.009286
1,0
