x,T
0,0.338624
0.02,0.328731
0.04,0.31901
0.06,0.309461
0.08,0.30008
0.1,0.290867
0.12,0.281818
0.14,0.272932
0.16,0.264206
0.18,0.255638
0.2,0.247225
0.22,0.238964
0.24,0.230853
0.26,0.222889
0.28,0.215069
0.3,0.20739
0.32,0.199849
0.34,0.192443
0.36,0.185169
0.38,0.178024
0.4,0.171003
0.42,0.164105
0.44,0.157325
0.46,0.15066
0.48,0.144107
0.5,0.137661
0.52,0.131319
0.54,0.125078
0.56,0.118933
0.58,0.112881
0.6,0.106918
0.62,0.10104
0.64,0.0952422
0.66,0.0895219
0.68,0.0838744
0.7,0.0782958
0.72,0.0727818
0.74,0.0673284
0.76,0.0619312
0.78,0.0565862
0.8,0.051289
0.82,0.0460354
0.84,0.0408211
0.86,0.0356418
0.88,0.0304931
0.9,0.0253706
0.92,0.0202702
0.94,0.0151873
0.96,0.0101175
0.98,0.00505656
1,0
