x,T
0,0.796748
0.02,0.780538
0.04,0.764344
0.06,0.748166
0.08,0.732004
0.1,0.715857
0.12,0.699725
0.14,0.683608
0.16,0.667506
0.18,0.651417
0.2,0.635343
0.22,0.619282
0.24,0.603234
0.26,0.587199
0.28,0.571177
0.3,0.555167
0.32,0.53917
0.34,0.523183
0.36,0.507209
0.38,0.491245
0.4,0.475292
0.42,0.459349
0.44,0.443416
0.46,0.427493
0.48,0.41158
0.5,0.395675
0.52,0.37978
0.54,0.363892
0.56,0.348013
0.58,0.332141
0.6,0.316277
0.62,0.300419
0.64,0.284569
0.66,0.268724
0.68,0.252886
0.7,0.237053
0.72,0.221226
0.74,0.205403
0.76,0.189585
0.78,0.173772
0.8,0.157962
0.82,0.142155
0.84,0.126352
0.86,0.110552
0.88,0.0947544
0.9,0.0789587
0.92,0.0631649
0.94,0.0473724
0.96,0.031581
0.98,0.0157903
1,0
