x,T
0,0.331551
0.02,0.321732
0.04,0.31209
0.06,0.302622
0.08,0.293328
0.1,0.284204
0.12,0.275248
0.14,0.266459
0.16,0.257833
0.18,0.249368
0.2,0.241061
0.22,0.23291
0.24,0.224912
0.26,0.217064
0.28,0.209364
0.3,0.201807
0.32,0.194392
0.34,0.187114
0.36,0.179971
0.38,0.172959
0.4,0.166076
0.42,0.159316
0.44,0.152678
0.46,0.146157
0.48,0.13975
0.5,0.133453
0.52,0.127262
0.54,0.121174
0.56,0.115184
0.58,0.109289
0.6,0.103485
0.62,0.097767
0.64,0.092132
0.66,0.0865756
0.68,0.0810936
0.7,0.0756818
0.72,0.070336
0.74,0.065052
0.76,0.0598255
0.78,0.0546521
0.8,0.0495276
0.82,0.0444476
0.84,0.0394077
0.86,0.0344034
0.88,0.0294305
0.9,0.0244843
0.92,0.0195606
0.94,0.0146547
0.96,0.00976235
0.98,0.00487893
1,0
