x,T
0,0.551971
0.02,0.539541
0.04,0.52719
0.06,0.514917
0.08,0.502721
0.1,0.490601
0.12,0.478556
0.14,0.466583
0.16,0.454683
0.18,0.442854
0.2,0.431094
0.22,0.419402
0.24,0.407777
0.26,0.396218
0.28,0.384722
0.3,0.373289
0.32,0.361918
0.34,0.350605
0.36,0.339352
0.38,0.328154
0.4,0.317012
0.42,0.305923
0.44,0.294887
0.46,0.2839
0.48,0.272962
0.5,0.262072
0.52,0.251227
0.54,0.240425
0.56,0.229666
0.58,0.218947
0.6,0.208266
0.62,0.197623
0.64,0.187014
0.66,0.176439
0.68,0.165896
0.7,0.155382
0.72,0.144896
0.74,0.134436
0.76,0.124001
0.78,0.113588
0.8,0.103196
0.82,0.0928227
0.84,0.0824663
0.86,0.072125
0.88,0.0617969
0.9,0.0514801
0.92,0.0411727
0.94,0.0308729
0.96,0.0205788
0.98,0.0102884
1,0
