x,T
0,0.741201
0.02,0.725927
0.04,0.710679
0.06,0.695458
0.08,0.680262
0.1,0.66509
0.12,0.649944
0.14,0.634821
0.16,0.619722
0.18,0.604646
0.2,0.589593
0.22,0.574562
0.24,0.559553
0.26,0.544564
0.28,0.529597
0.3,0.514649
0.32,0.499721
0.34,0.484813
0.36,0.469923
0.38,0.455051
0.4,0.440196
0.42,0.425359
0.44,0.410538
0.46,0.395733
0.48,0.380943
0.5,0.366169
0.52,0.351409
0.54,0.336662
0.56,0.321929
0.58,0.307208
0.6,0.2925
0.62,0.277803
0.64,0.263117
0.66,0.248442
0.68,0.233776
0.7,0.21912
0.72,0.204472
0.74,0.189833
0.76,0.175201
0.78,0.160576
0.8,0.145958
0.82,0.131346
0.84,0.116738
0.86,0.102136
0.88,0.0875374
0.9,0.0729424
0.92,0.0583504
0.94,0.0437608
0.96,0.0291729
0.98,0.0145861
1,0
