x,T
0,0.626866
0.02,0.613376
0.04,0.599941
0.06,0.58656
0.08,0.573232
0.1,0.559957
0.12,0.546733
0.14,0.53356
0.16,0.520436
0.18,0.507361
0.2,0.494333
0.22,0.481352
0.24,0.468418
0.26,0.455527
0.28,0.442681
0.3,0.429878
0.32,0.417116
0.34,0.404395
0.36,0.391714
0.38,0.379071
0.4,0.366466
0.42,0.353897
0.44,0.341363
0.46,0.328864
0.48,0.316398
0.5,0.303963
0.52,0.29156
0.54,0.279186
0.56,0.266841
0.58,0.254523
0.6,0.242231
0.62,0.229964
0.64,0.217721
0.66,0.2055
0.68,0.193301
0.7,0.181121
0.72,0.168961
0.74,0.156818
0.76,0.144692
0.78,0.132581
0.8,0.120484
0.82,0.108399
0.84,0.0963258
0.86,0.0842628
0.88,0.0722087
0.9,0.0601623
0.92,0.0481222
0.94,0.0360872
0.96,0.024056
0.98,0.0120274
1,0
