x,T
0,0.750499
0.02,0.735072
0.04,0.719668
0.06,0.70429
0.08,0.688934
0.1,0.673602
0.12,0.658293
0.14,0.643006
0.16,0.627741
0.18,0.612497
0.2,0.597275
0.22,0.582073
0.24,0.566891
0.26,0.551729
0.28,0.536586
0.3,0.521461
0.32,0.506355
0.34,0.491267
0.36,0.476195
0.38,0.461141
0.4,0.446103
0.42,0.431081
0.44,0.416074
0.46,0.401081
0.48,0.386104
0.5,0.37114
0.52,0.356189
0.54,0.341251
0.56,0.326325
0.58,0.311411
0.6,0.296508
0.62,0.281616
0.64,0.266735
0.66,0.251862
0.68,0.236999
0.7,0.222145
0.72,0.207299
0.74,0.19246
0.76,0.177628
0.78,0.162803
0.8,0.147984
0.82,0.13317
0.84,0.118361
0.86,0.103556
0.88,0.0887556
0.9,0.073958
0.92,0.0591631
0.94,0.0443705
0.96,0.0295794
0.98,0.0147894
1,0
