x,T
0,0.716553
0.02,0.701681
0.04,0.686839
0.06,0.672029
0.08,0.65725
0.1,0.6425
0.12,0.62778
0.14,0.613089
0.16,0.598426
0.18,0.583792
0.2,0.569184
0.22,0.554603
0.24,0.540048
0.26,0.525518
0.28,0.511014
0.3,0.496534
0.32,0.482077
0.34,0.467643
0.36,0.453232
0.38,0.438843
0.4,0.424475
0.42,0.410127
0.44,0.3958
0.46,0.381491
0.48,0.367202
0.5,0.35293
0.52,0.338675
0.54,0.324438
0.56,0.310216
0.58,0.296009
0.6,0.281818
0.62,0.26764
0.64,0.253475
0.66,0.239323
0.68,0.225183
0.7,0.211055
0.72,0.196937
0.74,0.182828
0.76,0.168729
0.78,0.154639
0.8,0.140556
0.82,0.12648
0.84,0.112411
0.86,0.0983468
0.88,0.0842881
0.9,0.0702335
0.92,0.0561826
0.94,0.0421344
0.96,0.0280884
0.98,0.0140439
1,0
