x,T
0,0.573379
0.02,0.560655
0.04,0.548003
0.06,0.535421
0.08,0.52291
0.1,0.510466
0.12,0.498091
0.14,0.485782
0.16,0.473538
0.18,0.461358
0.2,0.44924
0.22,0.437185
0.24,0.42519
0.26,0.413254
0.28,0.401375
0.3,0.389553
0.32,0.377787
0.34,0.366074
0.36,0.354414
0.38,0.342805
0.4,0.331245
0.42,0.319734
0.44,0.30827
0.46,0.296851
0.48,0.285475
0.5,0.274143
0.52,0.262851
0.54,0.251598
0.56,0.240384
0.58,0.229206
0.6,0.218062
0.62,0.206952
0.64,0.195873
0.66,0.184825
0.68,0.173804
0.7,0.162811
0.72,0.151843
0.74,0.140898
0.76,0.129975
0.78,0.119072
0.8,0.108188
0.82,0.0973212
0.84,0.0864693
0.86,0.0756309
0.88,0.0648044
0.9,0.0539881
0.92,0.0431803
0.94,0.0323793
0.96,0.0215833
0.98,0.0107908
1,0
