x,T
0,0.692875
0.02,0.678379
0.04,0.66392
0.06,0.649498
0.08,0.635112
0.1,0.620761
0.12,0.606444
0.14,0.592162
0.16,0.577913
0.18,0.563697
0.2,0.549513
0.22,0.53536
0.24,0.521238
0.26,0.507146
0.28,0.493083
0.3,0.479049
0.32,0.465043
0.34,0.451064
0.36,0.437112
0.38,0.423185
0.4,0.409284
0.42,0.395406
0.44,0.381552
0.46,0.367721
0.48,0.353912
0.5,0.340124
0.52,0.326357
0.54,0.312609
0.56,0.298881
0.58,0.28517
0.6,0.271477
0.62,0.2578
0.64,0.244139
0.66,0.230493
0.68,0.216861
0.7,0.203242
0.72,0.189636
0.74,0.176042
0.76,0.162458
0.78,0.148885
0.8,0.13532
0.82,0.121764
0.84,0.108216
0.86,0.0946743
0.88,0.0811385
0.9,0.0676077
0.92,0.0540811
0.94,0.0405579
0.96,0.0270372
0.98,0.0135182
1,0
