x,T
0,0.365482
0.02,0.355302
0.04,0.345282
0.06,0.335419
0.08,0.325711
0.1,0.316157
0.12,0.306755
0.14,0.297502
0.16,0.288396
0.18,0.279436
0.2,0.270618
0.22,0.26194
0.24,0.253399
0.26,0.244994
0.28,0.236721
0.3,0.228578
0.32,0.220562
0.34,0.21267
0.36,0.204899
0.38,0.197246
0.4,0.189708
0.42,0.182283
0.44,0.174966
0.46,0.167755
0.48,0.160647
0.5,0.153637
0.52,0.146723
0.54,0.139902
0.56,0.133169
0.58,0.126522
0.6,0.119956
0.62,0.113469
0.64,0.107055
0.66,0.100713
0.68,0.0944379
0.7,0.0882259
0.72,0.0820734
0.74,0.0759766
0.76,0.0699316
0.78,0.0639346
0.8,0.0579816
0.82,0.0520687
0.84,0.0461919
0.86,0.0403473
0.88,0.0345309
0.9,0.0287388
0.92,0.0229668
0.94,0.0172109
0.96,0.0114672
0.98,0.00573158
1,0
