x,T
0,0.637681
0.02,0.624031
0.04,0.610433
0.06,0.596885
0.08,0.583388
0.1,0.56994
0.12,0.55654
0.14,0.543188
0.16,0.529883
0.18,0.516624
0.2,0.503409
0.22,0.490239
0.24,0.477111
0.26,0.464026
0.28,0.450982
0.3,0.437979
0.32,0.425014
0.34,0.412088
0.36,0.399199
0.38,0.386347
0.4,0.37353
0.42,0.360747
0.44,0.347997
0.46,0.335279
0.48,0.322593
0.5,0.309936
0.52,0.297308
0.54,0.284709
0.56,0.272136
0.58,0.259589
0.6,0.247066
0.62,0.234567
0.64,0.22209
0.66,0.209634
0.68,0.197198
0.7,0.184781
0.72,0.172382
0.74,0.159999
0.76,0.147632
0.78,0.135279
0.8,0.12294
0.82,0.110612
0.84,0.0982943
0.86,0.0859866
0.88,0.0736873
0.9,0.0613951
0.92,0.0491089
0.94,0.0368275
0.96,0.0245497
0.98,0.0122742
1,0
