x,T
0,0.74645
0.02,0.73109
0.04,0.715755
0.06,0.700444
0.08,0.685159
0.1,0.669897
0.12,0.654658
0.14,0.639443
0.16,0.62425
0.18,0.60908
0.2,0.593931
0.22,0.578804
0.24,0.563697
0.26,0.54861
0.28,0.533544
0.3,0.518496
0.32,0.503468
0.34,0.488458
0.36,0.473466
0.38,0.458491
0.4,0.443533
0.42,0.428591
0.44,0.413665
0.46,0.398754
0.48,0.383858
0.5,0.368977
0.52,0.354109
0.54,0.339254
0.56,0.324412
0.58,0.309583
0.6,0.294764
0.62,0.279957
0.64,0.265161
0.66,0.250374
0.68,0.235597
0.7,0.220829
0.72,0.206069
0.74,0.191317
0.76,0.176572
0.78,0.161834
0.8,0.147103
0.82,0.132376
0.84,0.117655
0.86,0.102938
0.88,0.0882257
0.9,0.0735162
0.92,0.0588096
0.94,0.0441052
0.96,0.0294026
0.98,0.014701
1,0
