x,T
0,0.0458015
0.02,0.0413346
0.04,0.0372148
0.06,0.0334247
0.08,0.029947
0.1,0.0267644
0.12,0.0238596
0.14,0.0212156
0.16,0.0188155
0.18,0.016643
0.2,0.0146821
0.22,0.0129172
0.24,0.0113333
0.26,0.00991604
0.28,0.00865169
0.3,0.00752713
0.32,0.00652994
0.34,0.00564842
0.36,0.00487157
0.38,0.00418911
0.4,0.00359148
0.42,0.00306979
0.44,0.00261587
0.46,0.00222221
0.48,0.00188191
0.5,0.00158873
0.52,0.00133698
0.54,0.00112153
0.56,0.000937766
0.58,0.000781571
0.6,0.000649259
0.62,0.000537566
0.64,0.000443605
0.66,0.000364835
0.68,0.00029903
0.7,0.000244247
0.72,0.000198796
0.74,0.000161216
0.76,0.000130244
0.78,0.000104798
0.8,8.39486e-05
0.82,6.69042e-05
0.84,5.29891e-05
0.86,4.16284e-05
0.88,3.23324e-05
0.9,2.46829e-05
0.92,1.83207e-05
0.94,1.29338e-05
0.96,8.24721e-06
0.98,4.01275e-06
1,0
