x,T
0,0.521073
0.02,0.509054
0.04,0.497125
0.06,0.485286
0.08,0.473534
0.1,0.46187
0.12,0.450291
0.14,0.438796
0.16,0.427383
0.18,0.416052
0.2,0.4048
0.22,0.393627
0.24,0.382531
0.26,0.371509
0.28,0.360561
0.3,0.349686
0.32,0.33888
0.34,0.328143
0.36,0.317473
0.38,0.306868
0.4,0.296327
0.42,0.285848
0.44,0.275428
0.46,0.265066
0.48,0.25476
0.5,0.244509
0.52,0.23431
0.54,0.224162
0.56,0.214062
0.58,0.204009
0.6,0.194
0.62,0.184034
0.64,0.174108
0.66,0.164221
0.68,0.15437
0.7,0.144554
0.72,0.13477
0.74,0.125017
0.76,0.115291
0.78,0.105592
0.8,0.0959164
0.82,0.0862626
0.84,0.0766284
0.86,0.0670116
0.88,0.0574101
0.9,0.0478217
0.92,0.0382442
0.94,0.0286755
0.96,0.0191134
0.98,0.00955559
1,0
