x,T
0,0.161074
0.02,0.153371
0.04,0.145944
0.06,0.138789
0.08,0.1319
0.1,0.125272
0.12,0.1189
0.14,0.112777
0.16,0.106898
0.18,0.101257
0.2,0.0958487
0.22,0.090666
0.24,0.0857033
0.26,0.0809544
0.28,0.076413
0.3,0.0720729
0.32,0.0679278
0.34,0.0639715
0.36,0.0601975
0.38,0.0565997
0.4,0.0531717
0.42,0.0499073
0.44,0.0468003
0.46,0.0438443
0.48,0.0410333
0.5,0.0383611
0.52,0.0358217
0.54,0.0334091
0.56,0.0311172
0.58,0.0289402
0.6,0.0268722
0.62,0.0249075
0.64,0.0230404
0.66,0.0212652
0.68,0.0195764
0.7,0.0179685
0.72,0.016436
0.74,0.0149736
0.76,0.013576
0.78,0.0122379
0.8,0.0109542
0.82,0.00971969
0.84,0.00852933
0.86,0.00737809
0.88,0.00626099
0.9,0.00517306
0.92,0.0041094
0.94,0.00306513
0.96,0.00203536
0.98,0.00101527
1,0
