x,T
0,0.77314
0.02,0.757333
0.04,0.741546
0.06,0.72578
0.08,0.710033
0.1,0.694305
0.12,0.678596
0.14,0.662905
0.16,0.647232
0.18,0.631577
0.2,0.61594
0.22,0.600319
0.24,0.584715
0.26,0.569127
0.28,0.553555
0.3,0.537998
0.32,0.522456
0.34,0.506929
0.36,0.491416
0.38,0.475917
0.4,0.460432
0.42,0.444959
0.44,0.429499
0.46,0.414051
0.48,0.398615
0.5,0.38319
0.52,0.367776
0.54,0.352372
0.56,0.336979
0.58,0.321595
0.6,0.306221
0.62,0.290855
0.64,0.275498
0.66,0.260148
0.68,0.244807
0.7,0.229472
0.72,0.214144
0.74,0.198822
0.76,0.183506
0.78,0.168195
0.8,0.152889
0.82,0.137587
0.84,0.12229
0.86,0.106996
0.88,0.0917047
0.9,0.0764165
0.92,0.0611305
0.94,0.0458463
0.96,0.0305635
0.98,0.0152815
1,0
