x,T
0,0.769797
0.02,0.754047
0.04,0.738318
0.06,0.722609
0.08,0.70692
0.1,0.691251
0.12,0.675601
0.14,0.65997
0.16,0.644358
0.18,0.628764
0.2,0.613188
0.22,0.597629
0.24,0.582088
0.26,0.566563
0.28,0.551054
0.3,0.535561
0.32,0.520084
0.34,0.504622
0.36,0.489174
0.38,0.473741
0.4,0.458321
0.42,0.442915
0.44,0.427522
0.46,0.412141
0.48,0.396772
0.5,0.381416
0.52,0.36607
0.54,0.350735
0.56,0.335411
0.58,0.320096
0.6,0.304791
0.62,0.289495
0.64,0.274208
0.66,0.258929
0.68,0.243658
0.7,0.228394
0.72,0.213136
0.74,0.197886
0.76,0.182641
0.78,0.167401
0.8,0.152167
0.82,0.136937
0.84,0.121712
0.86,0.10649
0.88,0.0912709
0.9,0.0760548
0.92,0.0608411
0.94,0.0456292
0.96,0.0304187
0.98,0.0152091
1,0
