x,T
0,0.434389
0.02,0.42344
0.04,0.412617
0.06,0.401919
0.08,0.391344
0.1,0.380891
0.12,0.370558
0.14,0.360343
0.16,0.350244
0.18,0.34026
0.2,0.330388
0.22,0.320627
0.24,0.310975
0.26,0.301428
0.28,0.291986
0.3,0.282646
0.32,0.273406
0.34,0.264264
0.36,0.255216
0.38,0.246262
0.4,0.237398
0.42,0.228622
0.44,0.219931
0.46,0.211323
0.48,0.202795
0.5,0.194345
0.52,0.18597
0.54,0.177668
0.56,0.169435
0.58,0.161268
0.6,0.153166
0.62,0.145125
0.64,0.137142
0.66,0.129214
0.68,0.121339
0.7,0.113513
0.72,0.105734
0.74,0.0979986
0.76,0.0903034
0.78,0.0826458
0.8,0.0750225
0.82,0.0674306
0.84,0.059867
0.86,0.0523285
0.88,0.044812
0.9,0.0373144
0.92,0.0298326
0.94,0.0223634
0.96,0.0149037
0.98,0.00745025
1,0
