x,T
0,0.643875
0.02,0.630132
0.04,0.616439
0.06,0.602796
0.08,0.589201
0.1,0.575653
0.12,0.562152
0.14,0.548698
0.16,0.535288
0.18,0.521923
0.2,0.5086
0.22,0.495321
0.24,0.482083
0.26,0.468886
0.28,0.455728
0.3,0.44261
0.32,0.429529
0.34,0.416485
0.36,0.403477
0.38,0.390505
0.4,0.377566
0.42,0.36466
0.44,0.351787
0.46,0.338944
0.48,0.326131
0.5,0.313348
0.52,0.300592
0.54,0.287863
0.56,0.27516
0.58,0.262482
0.6,0.249827
0.62,0.237195
0.64,0.224584
0.66,0.211994
0.68,0.199423
0.7,0.186871
0.72,0.174335
0.74,0.161816
0.76,0.149311
0.78,0.13682
0.8,0.124341
0.82,0.111875
0.84,0.099418
0.86,0.0869706
0.88,0.0745312
0.9,0.0620988
0.92,0.0496721
0.94,0.0372501
0.96,0.0248315
0.98,0.0124152
1,0
