x,T
0,0.631268
0.02,0.617714
0.04,0.604212
0.06,0.590764
0.08,0.577367
0.1,0.564022
0.12,0.550727
0.14,0.537481
0.16,0.524283
0.18,0.511133
0.2,0.49803
0.22,0.484972
0.24,0.471959
0.26,0.458989
0.28,0.446062
0.3,0.433178
0.32,0.420333
0.34,0.407529
0.36,0.394763
0.38,0.382035
0.4,0.369343
0.42,0.356687
0.44,0.344066
0.46,0.331478
0.48,0.318922
0.5,0.306397
0.52,0.293902
0.54,0.281437
0.56,0.268998
0.58,0.256587
0.6,0.244201
0.62,0.23184
0.64,0.219501
0.66,0.207185
0.68,0.194889
0.7,0.182613
0.72,0.170355
0.74,0.158115
0.76,0.14589
0.78,0.133681
0.8,0.121484
0.82,0.109301
0.84,0.0971281
0.86,0.0849654
0.88,0.0728114
0.9,0.0606648
0.92,0.0485244
0.94,0.0363889
0.96,0.0242572
0.98,0.012128
1,0
