x,T
0,0.55516
0.02,0.542687
0.04,0.530291
0.06,0.517973
0.08,0.50573
0.1,0.493562
0.12,0.481468
0.14,0.469446
0.16,0.457495
0.18,0.445613
0.2,0.433801
0.22,0.422055
0.24,0.410375
0.26,0.39876
0.28,0.387207
0.3,0.375717
0.32,0.364286
0.34,0.352914
0.36,0.3416
0.38,0.330341
0.4,0.319137
0.42,0.307986
0.44,0.296885
0.46,0.285834
0.48,0.274831
0.5,0.263875
0.52,0.252963
0.54,0.242094
0.56,0.231267
0.58,0.22048
0.6,0.20973
0.62,0.199017
0.64,0.188338
0.66,0.177692
0.68,0.167078
0.7,0.156492
0.72,0.145934
0.74,0.135402
0.76,0.124894
0.78,0.114408
0.8,0.103942
0.82,0.0934952
0.84,0.0830647
0.86,0.0726491
0.88,0.0622465
0.9,0.051855
0.92,0.0414728
0.94,0.0310981
0.96,0.020729
0.98,0.0103636
1,0
